DOMAIN,STATE,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
POQGGHP.COM,SK,355,12,12,0,0,0,0,0,0,1,3,0,0.656,9,0,31.08,31.08,LEGIT
BRZWCURTY.NET,KR,122,10,10,0,0,1,0,0,0,1,3,0,-14.776,12,2,10.36,10.36,LEGIT
ENMY.COM,AK,656,15,15,0,0,1,1,0,0,1,2,1,27.392,10,2,10.36,10.36,LEGIT
JVHQDQD.COM,MV,369,16,16,0,0,0,1,1,0,1,3,1,-9.488,17,0,10.36,10.36,LEGIT
XOSOP.COM,PO,614,8,8,0,0,1,0,0,0,2,0,0,27.704,7,0,10.36,10.36,LEGIT
XOSOP.COM,KR,122,17,17,0,0,1,0,0,0,1,3,0,-14.424,7,0,38.85,38.85,LEGIT
VUHZRNB.COM,MER,424,15,15,0,0,0,1,1,0,1,3,1,22.936,23,0,25.9,25.9,LEGIT
VCWGQDR.NET,SK,355,21,21,0,0,0,0,0,0,2,3,0,21.968,10,0,12.95,12.95,LEGIT
HSYCOLGEYT.COM,ROB,452,14,14,0,0,0,1,1,0,20,4,1,-36.112,12,3,0.0,0.0,LEGIT
XOSOP.COM,LM,127,9,9,0,0,0,1,0,0,1,3,1,36.912,6,0,12.95,12.95,LEGIT
ACYTF.COM,MO,685,8,8,0,0,1,0,0,0,1,3,0,37.512,10,4,31.08,31.08,LEGIT
VUHZRNB.COM,KR,116,15,15,0,0,0,0,1,0,1,3,0,11.416,21,1,38.85,38.85,LEGIT
CYCPQQGCSUAA.COM,PO,614,9,9,0,0,1,0,0,0,2,1,1,-42.328,9,4,25.9,25.9,LEGIT
RE.RR.COM,SO,693,22,22,0,0,1,0,1,0,1,3,0,18.048,10,0,38.85,38.85,LEGIT
VUHZRNB.COM,AR,649,10,11,0,0,0,0,1,0,1,3,0,6.432,24,4,38.85,38.85,LEGIT
HPQF.COM,KR,102,10,10,0,0,0,1,1,0,1,3,0,24.52,16,0,49.95,49.95,LEGIT
TMA.COM,OO,644,17,17,0,0,0,1,1,0,2,0,1,-23.104,24,4,12.95,12.95,LEGIT
XOSOP.COM,KR,114,22,22,0,0,1,0,0,1,1,4,1,-3.656,7,0,11.01,11.01,LEGIT
NAHPRXE.COM,KR,106,19,19,0,0,0,1,1,0,1,3,0,7.472,23,3,12.95,12.95,LEGIT
TCN.COM,BO,308,20,20,0,0,0,0,0,0,1,2,0,13.664,17,0,49.95,49.95,LEGIT
IDI.NU,KR,119,11,11,1,0,1,0,0,0,1,3,1,14.864,9,9,10.36,10.36,LEGIT
WKGAP.COM,SK,355,22,22,0,0,1,0,1,0,1,3,0,11.544,8,0,12.95,12.95,LEGIT
TMA.COM,",O",634,3,3,0,0,0,1,1,0,1,0,0,-48.12,20,0,38.85,38.85,LEGIT
XOSOP.COM,NAO,166,15,15,0,0,1,0,0,0,1,2,0,25.168,10,2,38.85,38.85,LEGIT
NEKSXUK.NET,",O",634,20,20,0,0,0,0,1,0,2,3,0,34.056,10,0,38.85,38.85,LEGIT
QGFALMCP.RR.COM,MO,685,11,11,0,0,1,0,0,1,1,4,1,28.424,9,9,12.95,12.95,LEGIT
XOSOP.COM,ROM,430,16,16,0,0,1,1,1,0,1,2,1,19.992,7,0,12.95,12.95,LEGIT
VUHZRNB.COM,EAO,648,12,12,0,0,1,1,1,0,1,3,0,25.0,6,1,10.36,10.36,LEGIT
XOSOP.COM,AK,656,16,16,0,0,1,1,1,0,1,3,0,-58.136,11,0,38.85,38.85,LEGIT
TMA.COM,VO,600,11,11,0,0,1,1,1,0,1,3,0,-14.616,12,0,38.85,38.85,LEGIT
NEKSXUK.NET,K,683,10,10,0,0,1,0,0,0,1,2,0,4.44,21,0,10.36,10.36,FRAUD
NT.ARMY.MIL,VO,600,3,3,0,1,1,1,1,0,2,3,1,43.248,21,0,12.95,12.95,LEGIT
PCGE.NET,KR,123,12,12,0,0,1,0,1,0,2,2,0,14.384,10,1,10.36,10.36,LEGIT
BRZWCURTY.NET,AR,649,21,21,0,0,0,0,0,0,2,3,0,14.768,6,0,10.36,10.36,FRAUD
XZXDQOGHY.NET,NO,630,19,19,0,0,0,0,0,0,1,0,0,-57.768,13,0,12.95,12.95,LEGIT
TGRXNMB.NET,TO,625,16,16,0,0,1,1,1,1,3,3,0,0.24,6,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,ROK,655,18,18,0,0,1,1,1,0,2,2,1,27.792,9,9,31.08,31.08,LEGIT
FVEWTHPHJT.COM,KR,123,18,18,0,0,0,0,0,0,1,3,0,21.4,10,3,12.95,12.95,LEGIT
XEWRP.COM,ROM,430,9,9,0,0,1,1,0,0,1,0,0,23.232,10,3,25.9,25.9,LEGIT
UBVO.EDU,ROB,450,15,15,1,0,0,1,1,0,1,4,0,25.128,8,0,12.95,12.95,LEGIT
VUHZRNB.COM,SO,693,13,13,0,0,1,0,0,0,1,4,0,20.208,8,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,",O",634,18,18,0,0,1,0,1,0,1,3,0,39.792,6,0,12.95,12.95,LEGIT
NHG.COM,ROM,430,20,20,1,0,1,0,1,0,1,2,1,12.384,9,0,12.95,12.95,LEGIT
CI.ORG,LM,127,8,8,0,0,1,1,0,0,1,3,1,-10.952,9,0,38.85,38.85,LEGIT
TMA.COM,KR,118,12,12,0,0,0,1,1,0,2,3,1,-24.376,16,0,49.95,49.95,LEGIT
ZDXDUYFVG.COM,KR,110,19,19,1,0,0,0,0,0,1,3,1,45.168,9,4,49.95,49.95,LEGIT
XOSOP.COM,ROK,655,10,10,0,0,0,0,0,0,1,0,1,30.464,23,4,12.95,12.95,LEGIT
WE.COM,NO,630,17,17,0,0,1,1,1,0,1,2,1,24.064,9,9,38.85,38.85,LEGIT
AMUJTE.COM,AR,649,12,12,0,0,0,0,0,0,1,3,0,-64.256,23,0,12.95,12.95,LEGIT
TMA.COM,LM,127,8,8,0,0,0,1,1,0,1,2,0,-72.048,15,4,38.85,38.85,LEGIT
NRIVTJDIG.COM,ROK,655,10,10,0,0,1,0,0,0,1,2,1,34.432,10,0,12.95,12.95,LEGIT
VUHZRNB.COM,ROB,453,15,15,0,0,1,1,0,0,1,2,1,29.208,6,0,11.01,11.01,LEGIT
XZXDQOGHY.NET,ROM,430,10,10,0,0,0,0,0,0,1,2,0,-48.216,12,0,12.95,12.95,LEGIT
TMA.COM,KR,104,20,20,1,0,1,0,0,0,1,3,1,29.256,9,9,25.9,25.9,LEGIT
VUHZRNB.COM,NNO,607,18,18,0,0,1,1,1,0,1,3,0,5.792,16,6,25.9,25.9,LEGIT
KGNX.COM,VO,600,13,13,0,0,0,1,1,0,1,2,0,-18.608,17,0,38.85,38.85,LEGIT
TMA.COM,SP,196,23,23,0,0,0,1,1,0,2,3,1,-28.16,15,1,38.85,38.85,LEGIT
XOSOP.COM,KR,115,14,14,0,0,0,1,1,0,1,3,0,7.472,20,4,38.85,38.85,LEGIT
XOSOP.COM,KR,101,12,12,0,0,1,0,0,0,2,2,1,-42.408,16,0,38.85,38.85,LEGIT
GFRFGPQIUJ.COM,SK,356,11,11,1,0,0,0,0,0,1,4,1,29.312,13,5,38.85,38.85,LEGIT
TCN.COM,OO,644,23,23,1,0,1,0,0,0,1,2,0,12.632,10,0,12.95,12.95,LEGIT
TCN.COM,NAO,166,13,13,0,0,1,0,0,0,1,2,1,-28.816,8,0,12.95,12.95,LEGIT
TMA.COM,SO,693,18,18,0,0,1,1,0,0,1,3,1,-8.728,18,0,11.01,11.01,LEGIT
NEKSXUK.NET,CR,428,15,15,0,0,1,0,0,0,1,0,0,-0.296,6,0,11.01,11.01,LEGIT
GCUXVRO.NET,NAO,166,11,11,0,0,1,1,0,0,2,0,0,-47.376,9,2,12.95,12.95,LEGIT
XPON.COM,KR,114,21,21,0,0,1,1,0,0,2,0,0,7.184,9,0,25.9,25.9,LEGIT
VUHZRNB.COM,CO,672,11,11,0,0,1,0,0,0,1,2,0,13.688,8,0,11.65,11.65,LEGIT
MLHOAB.COM,VO,600,11,11,0,0,1,0,0,0,2,2,1,11.824,10,1,25.9,25.9,LEGIT
TGRXNMB.NET,KR,111,10,10,0,0,1,0,0,0,4,2,1,16.288,21,0,12.95,12.95,LEGIT
JCUGQQ.ORG,KR,121,12,12,0,0,0,0,0,0,1,3,1,-16.416,17,0,49.95,49.95,LEGIT
BWT.NET,NAO,166,8,8,0,0,0,1,1,0,1,2,1,-17.736,16,0,49.95,49.95,LEGIT
XOSOP.COM,PO,614,20,20,0,1,1,0,0,0,2,2,1,-37.224,8,6,12.95,12.95,FRAUD
XOSOP.COM,ROM,430,13,13,0,0,0,0,0,0,1,4,0,11.16,25,0,0.0,0.0,LEGIT
UBMRCKABD.NET,ROA,385,15,15,0,0,1,1,1,0,1,2,1,-77.68,6,3,12.95,12.95,LEGIT
TGRXNMB.NET,TO,625,6,6,0,0,1,1,1,1,3,3,0,0.24,6,0,10.36,10.36,LEGIT
TMA.COM,KR,120,16,16,0,0,1,0,0,0,1,2,0,-24.448,9,9,12.95,12.95,LEGIT
XOSOP.COM,MO,685,15,15,0,0,0,0,0,0,29,4,0,15.32,9,4,38.85,38.85,LEGIT
XOSOP.COM,ROK,655,11,11,1,0,1,1,1,0,1,2,0,25.472,8,1,31.08,31.08,LEGIT
VUHZRNB.COM,SO,693,19,19,0,0,1,1,1,0,1,3,0,29.768,27,2,12.95,12.95,LEGIT
XZXDQOGHY.NET,MO,685,9,9,0,0,1,0,0,0,1,2,0,-51.88,6,2,31.08,31.08,LEGIT
XOSOP.COM,CO,672,15,15,0,0,0,0,0,0,1,3,1,43.992,21,4,12.95,12.95,LEGIT
VUHZRNB.COM,MO,685,19,19,0,0,1,0,0,0,1,2,1,32.512,24,0,10.36,10.36,LEGIT
ACYTF.COM,KR,109,9,9,0,0,1,0,0,0,1,3,0,36.312,17,0,25.9,25.9,LEGIT
TMA.COM,EAO,648,11,11,0,0,0,1,1,0,1,3,0,-58.736,15,0,12.95,12.95,LEGIT
XOSOP.COM,VO,600,22,22,0,0,1,1,0,0,1,2,1,3.128,23,0,12.95,12.95,LEGIT
XOSOP.COM,LM,127,22,22,0,0,0,0,1,0,1,3,1,22.088,17,5,12.95,12.95,LEGIT
VUHZRNB.COM,NAO,166,14,14,0,0,1,0,0,0,1,3,0,37.896,8,2,20.72,20.72,LEGIT
XZXDQOGHY.NET,ROK,655,23,23,0,0,0,0,1,0,1,3,1,35.064,9,0,12.95,12.95,LEGIT
XOSOP.COM,LO,398,10,10,0,0,0,0,1,0,1,3,1,-37.96,22,4,38.85,38.85,LEGIT
VUHZRNB.COM,VO,600,16,17,0,0,0,1,1,0,1,3,0,27.856,20,0,38.85,38.85,LEGIT
NEKSXUK.NET,MV,369,13,13,0,0,0,1,1,0,2,3,1,9.352,11,5,49.95,49.95,LEGIT
VUHZRNB.COM,MV,369,11,11,0,0,0,1,0,0,1,3,0,32.808,23,0,10.36,10.36,LEGIT
VUHZRNB.COM,KR,116,21,21,0,0,0,1,1,0,2,0,0,-9.976,25,0,12.95,12.95,LEGIT
TCN.COM,SK,355,12,12,0,0,1,0,0,0,2,3,0,-42.8,9,9,12.95,12.95,LEGIT
XOSOP.COM,MO,685,17,17,0,1,1,0,0,0,2,2,0,45.992,11,2,25.9,25.9,LEGIT
VUHZRNB.COM,SK,355,23,23,0,0,0,0,0,0,1,3,1,48.672,20,0,39.96,39.96,LEGIT
BWFGHIJ.NET,KR,109,14,14,0,0,1,0,1,0,1,2,1,-8.456,19,4,38.85,38.85,LEGIT
VNKRVDIOCIM.COM,KR,108,19,19,1,0,0,1,0,0,1,3,0,17.44,36,0,49.95,49.95,LEGIT
BWT.NET,KR,118,17,16,0,0,1,1,1,0,2,2,0,-3.752,14,2,12.95,12.95,LEGIT
TMA.COM,ROT,420,5,5,0,0,1,1,1,0,2,3,0,19.416,7,0,38.85,38.85,LEGIT
TMA.COM,BO,308,18,18,0,0,0,1,1,0,1,2,0,-57.392,17,4,12.95,12.95,LEGIT
UAOFIPNP.NET,SO,693,19,19,0,0,0,0,1,0,1,0,0,-7.4,24,1,38.85,38.85,LEGIT
XOSOP.COM,ROK,655,16,16,0,0,0,1,1,0,1,2,0,-3.832,18,0,38.85,38.85,LEGIT
QQPXKXJIKPWDEX.COM,ROT,420,10,10,0,0,1,1,1,0,1,3,0,12.872,9,2,12.95,12.95,LEGIT
OQTFXPPLWSJZSHDK.COM,ROK,655,13,13,0,0,0,1,1,0,1,2,0,-48.92,7,1,12.95,12.95,LEGIT
TMA.COM,BR,670,17,17,0,0,1,0,1,0,1,2,0,40.36,17,0,12.95,12.95,LEGIT
ZAE.CA.GOV,KR,125,11,11,0,0,0,1,1,0,2,3,0,-38.984,17,0,11.65,11.65,LEGIT
YLFB.COM,VO,602,16,16,1,0,0,0,0,0,1,4,1,7.408,14,0,12.95,12.95,LEGIT
TMA.COM,BO,308,11,11,0,0,1,1,1,0,1,2,0,45.84,7,3,12.95,12.95,LEGIT
XOSOP.COM,VO,601,16,16,0,0,1,0,0,0,7,2,0,31.952,20,4,11.01,11.01,LEGIT
FSAIIMLC.COM,VO,600,17,17,0,0,0,1,1,0,1,3,1,-46.0,18,0,38.85,38.85,LEGIT
IOLREAAIGL.COM,VO,601,15,15,0,0,0,0,0,0,1,0,1,11.008,21,0,38.85,38.85,LEGIT
BRZWCURTY.NET,KR,111,13,13,0,0,1,1,1,0,1,3,0,25.0,9,4,12.95,12.95,LEGIT
NAHPRXE.COM,AR,649,11,11,0,0,1,0,0,0,2,3,1,20.32,6,1,12.95,12.95,LEGIT
VUHZRNB.COM,LO,398,16,16,0,0,0,1,0,0,1,3,0,-2.776,30,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,109,15,15,0,0,0,1,0,0,1,3,1,-42.144,23,0,24.95,24.95,LEGIT
VUHZRNB.COM,ROT,420,18,18,1,0,0,1,0,0,1,2,0,-7.808,18,0,38.85,38.85,LEGIT
CFVACRT.NET,ROK,655,8,8,0,0,1,1,1,0,2,3,0,-6.704,6,0,12.95,12.95,LEGIT
TMA.COM,KR,103,19,19,0,0,1,0,0,0,1,4,1,12.784,6,6,12.95,12.95,LEGIT
MPAMAXVCQT.COM,UBAO,669,13,13,0,0,0,0,1,0,1,2,0,-12.136,22,1,12.95,12.95,LEGIT
TMA.COM,BO,308,15,15,0,0,1,0,1,0,1,3,1,11.04,9,9,38.85,38.85,LEGIT
AHXT.USCG,KR,103,8,8,1,0,0,0,0,0,1,2,0,49.488,21,2,12.95,12.95,LEGIT
TMA.COM,KR,120,17,17,0,0,1,0,0,0,7,2,1,52.304,10,0,12.95,12.95,LEGIT
PG.QUMAS.COM,LM,127,8,8,0,0,1,1,1,0,1,0,0,22.576,10,0,38.85,38.85,LEGIT
XZXDQOGHY.NET,MO,685,9,9,0,0,1,1,0,0,1,3,1,-37.48,6,3,38.85,38.85,LEGIT
VUHZRNB.COM,MV,369,23,23,0,0,0,0,0,0,2,3,1,30.88,22,0,12.95,12.95,LEGIT
TMA.COM,CO,672,15,15,0,0,0,0,0,0,3,0,0,-1.872,10,0,38.85,38.85,LEGIT
XOSOP.COM,VO,601,23,23,0,0,0,1,1,0,1,3,0,50.376,18,2,38.85,38.85,LEGIT
TMA.COM,ROM,430,15,15,0,0,0,1,0,0,1,2,1,-3.04,10,0,49.95,49.95,LEGIT
VUHZRNB.COM,MO,685,12,12,0,0,1,1,1,0,1,4,0,16.88,8,3,12.95,12.95,LEGIT
TMA.COM,ROM,430,8,8,0,0,0,1,1,0,1,2,1,-29.072,18,0,38.85,38.85,LEGIT
AKLGR.ORG,BR,670,11,11,0,0,1,1,0,0,1,3,1,13.752,7,0,38.85,38.85,LEGIT
TMA.COM,KR,109,9,9,0,0,1,0,0,0,1,3,1,-49.872,7,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,121,18,18,0,0,1,0,0,1,1,2,0,-35.4,7,0,38.85,38.85,LEGIT
HPQF.COM,MO,685,20,20,0,0,0,1,0,0,1,3,0,-23.896,15,0,38.85,38.85,LEGIT
LCQ.GOV,PO,614,14,14,0,0,1,0,0,0,1,3,0,39.648,10,0,12.95,12.95,LEGIT
TMA.COM,ROB,452,9,9,0,0,1,0,0,0,1,2,1,3.032,8,0,12.95,12.95,LEGIT
XOSOP.COM,AO,675,10,10,0,0,0,1,0,0,1,3,1,53.584,25,2,38.85,38.85,LEGIT
YUO.EDU,CR,428,13,13,1,0,0,0,0,0,1,3,1,49.144,16,0,38.85,38.85,LEGIT
VUHZRNB.COM,TO,625,10,10,1,0,1,0,0,1,1,4,0,23.376,9,9,12.95,12.95,LEGIT
BTWR.AON,MO,685,20,20,0,0,0,0,0,0,1,3,1,-51.008,27,0,38.85,38.85,LEGIT
TCN.COM,MO,685,12,12,0,0,0,1,1,0,1,4,1,48.0,8,2,38.85,38.85,LEGIT
VMHPNWOANPL.COM,KR,120,19,19,1,0,1,1,0,0,1,3,0,24.928,21,0,31.08,31.08,LEGIT
BWT.NET,KR,118,19,19,0,0,0,0,0,0,1,3,1,-14.416,23,0,12.95,12.95,LEGIT
HEOYV.GOV,UBAO,669,11,11,0,0,1,0,1,0,1,2,1,23.832,12,0,38.85,38.85,LEGIT
QDGULY.ORG,NO,630,12,13,0,0,0,0,1,0,1,3,1,11.064,8,0,38.85,38.85,LEGIT
TMA.COM,AO,675,16,16,0,0,0,1,0,0,1,3,1,-48.104,16,3,38.85,38.85,LEGIT
TMA.COM,MO,685,16,16,0,0,1,0,0,0,3,3,1,-27.12,20,0,38.85,38.85,LEGIT
TMA.COM,ROK,655,21,21,0,0,0,0,0,0,1,0,1,-14.864,18,3,12.95,12.95,LEGIT
XOSOP.COM,RONO,362,8,8,0,0,1,1,1,0,1,3,1,26.888,10,2,25.9,25.9,LEGIT
TMA.COM,KAO,688,7,7,0,0,1,0,0,0,1,2,1,-45.472,19,0,25.9,25.9,LEGIT
IARNV.COM,PO,614,15,15,0,0,1,0,0,0,1,3,0,8.688,9,0,10.36,10.36,LEGIT
TMA.COM,MO,685,8,8,0,0,0,1,0,0,1,0,1,-6.696,14,0,49.95,49.95,LEGIT
TMA.COM,KR,101,1,1,0,0,1,1,0,0,1,0,0,-43.416,9,9,12.95,12.95,LEGIT
TMA.COM,NAO,166,10,10,0,0,1,1,0,0,1,3,0,3.184,17,2,25.9,25.9,LEGIT
VUHZRNB.COM,NNO,603,9,9,1,0,1,1,0,0,1,3,1,32.2,14,0,12.95,12.95,LEGIT
XOSOP.COM,CO,672,14,14,0,0,0,1,1,0,1,3,1,44.488,11,3,38.85,38.85,LEGIT
TMA.COM,AO,675,11,11,0,0,0,0,1,0,3,4,0,36.912,8,0,12.95,12.95,LEGIT
XOSOP.COM,SO,693,9,9,0,0,1,0,0,0,2,3,1,-20.528,17,0,12.95,12.95,LEGIT
TMA.COM,ROK,655,22,22,1,0,1,0,0,0,1,3,1,54.04,8,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,105,16,16,1,0,1,0,0,0,1,3,1,27.048,10,0,10.36,10.36,LEGIT
KMGZB.COM,TAO,647,12,12,0,0,1,1,1,0,1,0,0,-7.936,9,0,38.85,38.85,LEGIT
TMA.COM,LM,127,8,8,0,0,0,1,1,0,1,3,1,8.84,9,3,38.85,38.85,LEGIT
TMA.COM,SO,693,16,16,0,0,1,0,0,0,2,3,1,3.64,16,1,12.95,12.95,LEGIT
NEKSXUK.NET,MO,685,16,15,0,0,0,0,0,0,2,3,1,-30.96,14,4,11.01,11.01,LEGIT
NEKSXUK.NET,KR,106,12,12,1,0,0,0,0,0,1,3,1,47.816,21,0,12.95,12.95,LEGIT
ACYTF.COM,SK,355,2,2,1,0,1,0,0,0,1,0,0,33.144,9,4,12.95,12.95,LEGIT
TMA.COM,MO,685,13,13,0,0,1,1,1,1,4,4,0,28.16,7,6,12.95,12.95,LEGIT
VUHZRNB.COM,BR,670,16,16,0,0,0,0,0,0,1,3,1,25.368,12,0,12.95,12.95,LEGIT
QSHGIXIDFK.NET,SK,355,17,17,0,0,0,0,0,0,1,0,0,22.568,27,0,49.95,49.95,LEGIT
NXEK.DMEA,KR,117,10,10,0,0,0,0,1,0,2,3,1,-5.096,27,0,49.95,49.95,LEGIT
TMA.COM,PO,614,11,11,0,0,1,1,1,0,1,3,0,-1.112,13,1,12.95,12.95,LEGIT
XOSOP.COM,MO,685,9,9,1,0,1,1,0,0,1,3,1,45.072,13,4,12.95,12.95,LEGIT
TMA.COM,OO,644,22,22,0,0,0,1,1,0,1,3,0,-64.784,16,0,10.36,10.36,LEGIT
TGRXNMB.NET,ROI,386,21,21,0,0,1,1,1,0,1,3,0,25.88,25,0,38.85,38.85,FRAUD
XOSOP.COM,KR,121,20,20,0,0,0,0,0,0,1,2,0,45.08,24,0,12.95,12.95,LEGIT
CQLMZ.NET,UBAO,669,11,11,0,0,0,0,1,0,1,0,0,-4.2,16,0,12.95,12.95,FRAUD
TMA.COM,KR,112,15,15,0,0,0,1,1,0,1,0,0,-41.28,14,0,38.85,38.85,LEGIT
VUHZRNB.COM,SP,194,12,12,0,0,0,0,0,0,1,3,1,45.352,21,0,38.85,38.85,LEGIT
YDWPYRQ.COM,KR,122,13,13,0,0,1,0,0,0,1,3,0,28.344,16,0,12.95,12.95,LEGIT
VUHZRNB.COM,NAO,166,8,8,0,0,0,1,0,0,1,3,0,13.808,19,0,12.95,12.95,LEGIT
VUHZRNB.COM,ROM,430,12,12,1,0,0,1,1,0,1,2,0,26.328,8,0,12.95,12.95,LEGIT
QLJQYAMIMXKGZSM.COM,MV,369,15,15,0,0,0,1,0,0,1,3,1,19.504,24,0,31.08,31.08,LEGIT
OSPIAQNWPOKL.COM,VO,601,14,14,0,0,0,0,1,0,2,2,0,-5.688,10,0,38.85,38.85,LEGIT
QGFALMCP.RR.COM,MO,685,13,13,0,0,1,1,1,0,1,3,1,-15.808,8,1,12.95,12.95,LEGIT
NEKSXUK.NET,MO,685,9,9,0,0,1,0,0,0,2,2,0,-70.496,9,9,11.01,11.01,LEGIT
VUHZRNB.COM,ROM,430,16,16,0,0,1,0,0,0,1,3,1,23.656,9,0,49.95,49.95,LEGIT
NEKSXUK.NET,TO,625,14,14,0,0,0,1,1,0,2,0,0,36.44,25,0,12.95,12.95,LEGIT
TGRXNMB.NET,VO,600,17,17,0,0,1,1,1,0,1,3,1,-76.936,6,3,34.95,34.95,LEGIT
XOSOP.COM,LO,398,14,14,0,0,1,1,1,0,2,3,1,10.144,6,0,49.95,49.95,LEGIT
YXAWJOOJ.COM,AR,649,7,8,0,0,1,1,1,0,1,2,0,-76.056,21,3,20.72,20.72,FRAUD
XINHT.NET,MER,424,9,9,0,0,0,0,0,0,1,2,1,20.744,18,0,38.85,38.85,LEGIT
TMA.COM,NAO,166,9,9,0,0,1,1,0,0,1,2,0,-8.84,21,0,11.01,11.01,LEGIT
WAJCTHFVP.NET,NO,630,15,15,0,0,0,1,1,0,2,3,1,-14.144,22,1,12.95,12.95,LEGIT
TMA.COM,LO,398,5,5,0,0,1,1,0,0,1,2,0,-14.008,10,3,12.95,12.95,LEGIT
EYFSG.UKY.EDU,KAO,688,20,20,0,0,1,1,0,0,1,3,0,24.136,7,1,10.36,10.36,LEGIT
EAYROLLTBU.COM,NAO,166,13,13,0,0,1,0,0,0,1,3,1,37.856,28,0,25.9,25.9,LEGIT
TMA.COM,KR,117,19,19,0,0,0,0,1,0,1,3,0,6.376,16,0,38.85,38.85,LEGIT
BRZWCURTY.NET,KR,106,15,15,0,0,1,0,0,0,1,3,1,-31.392,8,0,38.85,38.85,LEGIT
WAJCTHFVP.NET,MO,685,22,22,0,0,0,1,1,0,2,3,1,13.96,22,0,12.95,12.95,LEGIT
TMA.COM,MO,685,7,7,0,0,1,1,0,1,2,4,0,-9.016,9,9,12.95,12.95,LEGIT
XLVDMHAZHISHOD.NET,TO,625,15,15,0,0,1,0,0,0,1,3,0,11.032,10,0,12.95,12.95,LEGIT
XOSOP.COM,SO,693,9,9,0,0,1,1,1,0,1,3,0,33.408,20,1,25.9,25.9,LEGIT
XOSOP.COM,LO,398,9,9,0,0,0,1,0,0,1,3,1,18.984,19,2,38.85,38.85,LEGIT
TGRXNMB.NET,KR,110,11,11,0,0,1,1,1,0,2,3,0,3.336,6,0,38.85,38.85,FRAUD
ZUB.NET,LM,127,15,15,0,0,1,0,0,0,1,3,0,17.616,9,9,25.9,25.9,LEGIT
DZF.RR.COM,ROK,655,10,10,0,0,1,1,0,0,1,2,1,5.92,7,0,59.4,59.4,LEGIT
VUHZRNB.COM,ROK,655,16,16,0,0,1,1,0,0,1,0,1,28.488,10,2,12.95,12.95,LEGIT
XOSOP.COM,MO,685,15,15,0,0,0,1,1,0,1,2,0,8.008,9,1,49.95,49.95,LEGIT
NEKSXUK.NET,KR,124,15,15,0,0,0,0,0,0,1,2,1,2.16,9,1,38.85,38.85,LEGIT
MORIECPHAQHG.COM,VO,600,16,16,0,0,1,1,0,0,1,3,0,14.992,8,3,49.95,49.95,LEGIT
MLAMTNP.NET,SK,355,0,0,0,1,0,0,0,0,4,0,1,54.408,19,0,12.95,12.95,LEGIT
VCWGQDR.NET,NAO,166,16,16,0,0,0,0,0,0,1,3,0,-8.056,8,0,11.01,11.01,LEGIT
TCN.COM,UO,432,14,14,0,0,1,1,1,0,1,3,0,10.176,17,2,10.36,10.36,LEGIT
TCN.COM,SO,693,23,23,0,0,0,1,1,0,1,0,0,12.896,11,3,38.85,38.85,LEGIT
AHKT.EDU,ROK,655,23,23,0,0,0,1,0,0,1,2,1,62.336,16,0,25.9,25.9,LEGIT
FCBAJCWEBAN.COM,LO,398,9,9,0,0,1,0,0,0,1,3,0,20.216,10,0,12.95,12.95,LEGIT
QYMGCUN.NET,NAO,166,6,6,0,0,0,0,1,0,2,3,1,0.448,6,0,12.95,12.95,LEGIT
NHG.COM,LO,398,14,14,0,0,1,0,0,0,1,3,0,5.664,19,4,38.85,38.85,LEGIT
VUHZRNB.COM,KO,650,21,21,0,0,1,1,1,0,1,3,0,24.504,6,0,10.36,10.36,LEGIT
BWT.NET,JAO,679,18,18,0,0,1,0,0,0,2,3,1,-20.72,7,4,31.08,31.08,FRAUD
TMA.COM,VO,601,4,4,0,0,1,0,0,0,1,0,0,12.72,9,2,38.85,38.85,LEGIT
TMA.COM,LO,398,8,8,0,0,0,1,0,0,2,0,0,8.336,9,4,38.85,38.85,LEGIT
VUHZRNB.COM,RONO,362,8,8,0,0,1,1,1,0,1,2,0,6.272,23,0,12.95,12.95,LEGIT
NEKSXUK.NET,ROB,452,16,16,0,0,1,1,1,0,1,3,0,27.032,23,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,123,14,14,0,0,1,0,1,0,1,3,1,45.152,23,0,10.36,10.36,LEGIT
VUHZRNB.COM,KR,110,22,22,0,0,1,0,1,0,1,0,0,52.944,7,4,12.95,12.95,LEGIT
TMA.COM,KR,106,19,19,0,0,1,1,0,0,1,3,0,35.48,15,0,10.36,10.36,LEGIT
TMA.COM,KR,105,15,15,0,0,1,1,1,0,2,3,1,0.704,11,2,23.96,23.96,LEGIT
TMA.COM,CR,428,9,9,0,0,1,1,1,0,1,0,0,42.272,7,1,11.01,11.01,LEGIT
SALFUCA.NET,ROT,420,15,15,0,0,1,1,1,0,2,3,0,7.032,10,2,31.08,31.08,LEGIT
VUHZRNB.COM,KR,114,16,16,0,1,1,1,1,0,2,3,0,20.624,7,2,38.85,38.85,LEGIT
XOSOP.COM,MO,685,23,23,0,0,1,1,0,0,1,2,1,45.088,21,4,12.95,12.95,LEGIT
